text_id	criterion	sample_llm	answer1_prob	answer2_prob	answer3_prob	answer4_prob
65ca24fff174b28977037c42	Q0	4	0.0005776092695876	0.0391112894058126	0.2687755532877596	0.6915355480368401
65ca2480f174b28977037c3c	Q0	3	0.0091757775766118	0.2449938577553359	0.4979415197180196	0.2478888449500326
65ca23c7f174b28977037c35	Q0	2	0.004589145043327	0.2801805289480149	0.5668207077565506	0.1484096182521073
65ca2346f174b28977037c2e	Q0	3	0.0099782933626059	0.1734465651227564	0.3672095147170018	0.4493656267976357
65ca225cf174b28977037c27	Q0	3	0.0012100330262226	0.060886139453717	0.3017385921517775	0.636165235368283
65ca2184f174b28977037c20	Q0	3	0.0007328860346778	0.1782206755803158	0.5326769127306106	0.2883695256543959
65ca207af174b28977037c1a	Q0	4	0.0045021821142965	0.140554426857662	0.3109439259562938	0.5439994650717476
65ca1fe6f174b28977037c13	Q0	4	0.0009496417388054	0.0908838318057032	0.3642658351526662	0.5439006913028251
65ca1f4df174b28977037c0c	Q0	3	0.0421707711553852	0.2981768164730048	0.4484076960528472	0.2112447163187625
65ca1988f174b28977037c05	Q0	3	0.0447228665309942	0.400351666181777	0.4082837042545012	0.1466417630327275
65ca189ff174b28977037bfe	Q0	4	0.0040906332989976	0.1644773052857104	0.4259191965844894	0.4055128648308025
65ca0f6ff174b28977037bf6	Q0	2	0.0143456604654837	0.2464269966256296	0.3640475496038302	0.3751797933050565
65ca0f23f174b28977037bf2	Q0	2	0.002746918911493	0.2068748844838996	0.3396469133114662	0.450731283293141
65ca0d9af174b28977037be7	Q0	3	0.0383248537803042	0.2530028894705078	0.3532828141851684	0.3553894425640196
65ca0d19f174b28977037bde	Q0	4	0.0052166968810805	0.1658508880973909	0.426363990910622	0.4025684241109065
65ca0c58f174b28977037bd6	Q0	4	0.0071424582542006	0.187644442793862	0.49877670488591	0.3064363940660273
65ca0a93f174b28977037bca	Q0	3	0.0096897599633904	0.1877695389146575	0.3289216097098776	0.4736190914120743
65ca0914f174b28977037bc2	Q0	4	0.0020732612450783	0.0942621893768158	0.3013336577187236	0.6023308916593824
65ca04ecf174b28977037bb5	Q0	4	0.0080267809446258	0.1723381730586449	0.3625562624312936	0.4570787835654357
65ca0376f174b28977037bb3	Q0	4	0.001450595480836	0.0756322476585845	0.3003674169816747	0.6225497398789046
